SMILES,ID,Reference,Classification,ReactionName
COC(=O)CC(C)=O.O=C1C=CCC1>Cc1ccccc1>COC(=O)C(C(C)=O)C1CCC(C1)=O,US07268250B2_0093,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.N#CC=Cc1ccccc1>Cc1ccccc1>CCOC(=O)C(C(=O)OCC)C(CC#N)c1ccccc1,US07332622B2_0396,Example 17,3.11.92,Michael addition
C=C(CC)CCC(=O)N1C(OC[C@H]1Cc1ccccc1)=O.C=CC#N>CC(C)N(CC)C(C)C.Cl[Ti](Cl)Cl.ClCCl>C=C(CC)C[C@@H](CCC#N)C(=O)N1C(OC[C@H]1Cc1ccccc1)=O,US07420052_C00021,,3.11.92,Michael addition
COC(=O)/C(=C\c1ccc(cc1)F)C(=O)C(C)C.CC(C)(C)OC(=O)N1CCCCC1=O>C[Si](C)(C)[N-][Si](C)(C)C.C1CCOC1.[Li+]>CC(C)C(=O)C(C(=O)OC)C(c1ccc(cc1)F)C1CCCN(C1=O)C(=O)OC(C)(C)C |f:2.4|,US07420059_C00144,,3.11.92,Michael addition
COC(=O)C(=Cc1ccc(cc1)F)C(=O)C(C)C.CC(C)(C)OC(=O)N1CCCCC1=O>C[Si](C)(C)N([Si](C)(C)C)[Li].C1CCOC1>CC(C)C(=O)C(C(=O)OC)C(c1ccc(cc1)F)C1CCCN(C1=O)C(=O)OC(C)(C)C,US07420059B2_0842,"Example 26, Step A",3.11.92,Michael addition
C=CC(C)=O.COc1ccc2C(C(CCc2c1)CCCC)=O>C1CCOC1.C1CN=C2CCCCCN2C1>CCCCC1(CCc2cc(ccc2C1=O)OC)CCC(C)=O,US07432284_C00018,,3.11.92,Michael addition
C=CC(C)=O.COc1ccc2C(C(CCc2c1)CCCC)=O>C1CCOC1.C1CN=C2CCCCCN2C1>CCCCC1(CCc2cc(ccc2C1=O)OC)CCC(C)=O,US07432284B2_0303,,3.11.92,Michael addition
C=CC#N.CC(C)C=O>>CC(C)(C=O)CCC#N,US07442718_C00865,,3.11.92,Michael addition
C=CC#N.O=CC1CCCC1>>N#CCCC1(CCCC1)C=O,US07442718_C00888,,3.11.92,Michael addition
C=CC#N.O=CC1CCCCC1>>N#CCCC1(CCCCC1)C=O,US07442718_C00892,,3.11.92,Michael addition
CC(C)C=O.C=CC#N>Oc1ccc(cc1)O.C1COCCO1.O[Na]>CC(C)(C=O)CCC#N,US07442718B2_0178,"COMPOUND 1, Step 1",3.11.92,Michael addition
C=C(CC(=O)OC)C(=O)OC.COC(=O)CC(=O)OC>[Na].[NaH]>COC(=O)CC(CC(C(=O)OC)C(=O)OC)C(=O)OC,US07442827B2_0002,,3.11.92,Michael addition
C=CC(C)=O.COc1cc2CC(C(c2cc1Cl)=O)CCF>Cc1ccccc1.O[K]>CC(=O)CCC1(Cc2cc(c(cc2C1=O)Cl)OC)CCF,US07511152_C00020,,3.11.92,Michael addition
C=CC(C)=O.COc1cc2CC(C(c2cc1Cl)=O)CCF>[Br-].C=C[C@H]1C[N+]2(CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccccc21)Cc1ccc(cc1)C(F)(F)F.Cc1ccccc1.O[K].ClCCl>CC(=O)CCC1(Cc2cc(c(cc2C1=O)Cl)OC)CCF |f:2.3|,US07511152B2_0246,"EXAMPLE 1, Step 4",3.11.92,Michael addition
COc1cccc(c1)C(=O)/C=C/c1cccc(c1C)F.CC(=O)c1ccccc1F>O.O[Na]>COc1cccc(c1)C(=O)CC(CC(=O)c1ccccc1F)c1cccc(c1C)F,US07572814_C00024,,3.11.92,Michael addition
CCOC(=O)C(=Cc1ccc(cc1)F)C(=O)C(C)C.O=C1CCCCc2cc(ccc12)N(Cc1ccccc1)Cc1ccccc1>>CCOC(=O)C(C(=O)C(C)C)C(c1ccc(cc1)F)C1CCCc2cc(ccc2C1=O)N(Cc1ccccc1)Cc1ccccc1,US07659281_C00209,,3.11.92,Michael addition
C=CC(C)=O.COc1cc2CC(C(c2cc1Cl)=O)CCF>Cc1ccccc1.O[K]>CC(=O)CCC1(Cc2cc(c(cc2C1=O)Cl)OC)CCF,US07709508_C00021,,3.11.92,Michael addition
C=CC(=O)OCC.COC(=O)CC(=O)OC>C1CCOC1.[NaH]>COC(=O)C(CCC(=O)OCC)C(=O)OC,US07709483B2_0390,"Example 18, Step a",3.11.92,Michael addition
C=CC(C)=O.COc1cc2CC(C(c2cc1Cl)=O)CCF>[Br-].C=C[C@H]1C[N+]2(CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccccc21)Cc1ccc(cc1)C(F)(F)F.Cc1ccccc1.O[K].ClCCl>CC(=O)CCC1(Cc2cc(c(cc2C1=O)Cl)OC)CCF |f:2.3|,US07709508B2_0249,"Example 1, Step 4",3.11.92,Michael addition
COC(=O)CC(C)=O.COC(=O)/C=C(/[H])[H]>C1CN=C2CCCCCN2C1>COC(=O)C(CCC(=O)OC)C(C)=O,US07745007_C00002,,3.11.92,Michael addition
C=CC#N.CC(C)C=O>CO>CC(C)(C=O)CCC#N,US07838483B2_0061,,3.11.92,Michael addition
C=C(C)C(=O)OCCN(CC)c1ccc(cc1)/N=N/c1ccc(cc1)[N+]([O-])=O.N#Cc1ccc(cc1)-c1ccc(cc1)OCCOC(=O)CC(=O)OCCOc1ccc(cc1)-c1ccc(cc1)C#N>CC(C)(C)O[K].C1CCOC1>CC(CC(C(=O)OCCOc1ccc(cc1)-c1ccc(cc1)C#N)C(=O)OCCOc1ccc(cc1)-c1ccc(cc1)C#N)C(=O)OCCN(CC)c1ccc(cc1)/N=N/c1ccc(cc1)[N+]([O-])=O,US07884167_C00016,,3.11.92,Michael addition
COC(=O)CS(=O)(=O)c1ccccc1.O=C1C=CCCC1>[NH4+].[Cl-].CO.CO[Na]>COC(=O)C(C1CCCC(C1)=O)S(=O)(=O)c1ccccc1 |f:2.3|,US07906546B2_0336,,3.11.92,Michael addition
COC(=O)CS(=O)(=O)c1ccccc1.O=C1C=CCC1>[NH4+].[Cl-].CO.CO[Na]>COC(=O)C(C1CCC(C1)=O)S(=O)(=O)c1ccccc1 |f:2.3|,US07906546B2_0359,,3.11.92,Michael addition
COC(=O)CS(=O)(=O)c1cccc2ccccc21.O=C1C=CCCC1>[NH4+].[Cl-].CO.CO[Na]>COC(=O)C(C1CCCC(C1)=O)S(=O)(=O)c1cccc2ccccc21 |f:2.3|,US07906546B2_0371,,3.11.92,Michael addition
C=CC#N.CC(C)C=O>>CC(C)(C=O)CCC#N,US07919523_C00872,,3.11.92,Michael addition
C=CC#N.O=CC1CCCC1>>N#CCCC1(CCCC1)C=O,US07919523_C00895,,3.11.92,Michael addition
C=CC#N.O=CC1CCCCC1>>N#CCCC1(CCCCC1)C=O,US07919523_C00899,,3.11.92,Michael addition
CC(C)C=O.C=CC#N>Oc1ccc(cc1)O.C1COCCO1.O[Na]>CC(C)(C=O)CCC#N,US07919523B2_0187,"COMPOUND 1, Step 1",3.11.92,Michael addition
C=CC(C)=O.O=C1c2ccc3nn(cc3c2CC1CCF)Cc1ccccc1>C1CCOC1.C1CN=C2CCCCCN2C1>CC(=O)CCC1(Cc2c3cn(nc3ccc2C1=O)Cc1ccccc1)CCF,US07923568B2_0214,"EXAMPLE 1, Step 3",3.11.92,Michael addition
C=CC(C)=O.COc1cc2CC(C(c2cc1Cl)=O)CCF>[Br-].C=C[C@H]1C[N+]2(CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccccc21)Cc1ccc(cc1)C(F)(F)F.Cc1ccccc1.O[K].ClCCl>CC(=O)CCC1(Cc2cc(c(cc2C1=O)Cl)OC)CCF |f:2.3|,US07923568B2_0242,"EXAMPLE 5, Step 4",3.11.92,Michael addition
C=CC(C)=O.CC1CN(CCC1=O)Cc1ccccc1>Cl.Cc1ccccc1.C[C@@H](N)c1ccccc1.Oc1ccc(cc1)O.C1CCOC1>CC(=O)CC[C@@]1(CN(CCC1=O)Cc1ccccc1)C,US07928237B2_0358,,3.11.92,Michael addition
C=CC#N.CC(C)C=O>>CC(C)(C=O)CCC#N,US08062429_C00113,,3.11.92,Michael addition
C=CC#N.CC(C)C=O>CO>CC(C)(C=O)CCC#N,US08062429B2_0242,,3.11.92,Michael addition
O=S(=O)(C1=CCOc2c(ccc(c12)F)F)c1ccc(cc1)Cl.CC(=O)CCOCc1ccccc1>CC(C)[N-]C(C)C.[Li+]>O=C(CCOCc1ccccc1)C[C@@H]1COc2c(ccc(c2[C@H]1S(=O)(=O)c1ccc(cc1)Cl)F)F |f:2.3|,US08067621_C00204,,3.11.92,Michael addition
C=CC#N.O=C1CC[C@]2(c3c(OC[C@H]2C1)c(ccc3F)F)S(=O)(=O)c1ccc(cc1)Cl>CCCCO[K]>N#CCC[C@@H]1C(CC[C@]2(c3c(ccc(c3OC[C@@H]12)F)F)S(=O)(=O)c1ccc(cc1)Cl)=O,US08067621_C00289,,3.11.92,Michael addition
O=C1CC[C@]2(c3c(OC[C@H]2C1)c(ccc3F)F)[S@@](=O)(=O)c1ccc(cc1)C(F)(F)F.C=CS(=O)(=O)c1ccccc1>CC(C)(C)O>O=C1CC[C@]2(c3c(ccc(c3OC[C@H]2[C@@H]1CCS(=O)(=O)c1ccccc1)F)F)[S@@](=O)(=O)c1ccc(cc1)C(F)(F)F,US08067621_C00747,,3.11.92,Michael addition
O=S(=O)(C1=CCOc2c(ccc(c12)F)F)c1ccc(cc1)Cl.CC(=O)CCOCc1ccccc1>CC(C)NC(C)C.CCOC(C)=O.CCCC[Li].C1CCOC1.O>O=C(CCOCc1ccccc1)CC1COc2c(ccc(c2C1S(=O)(=O)c1ccc(cc1)Cl)F)F,US08067621B2_0695,"Example 17, Step 4",3.11.92,Michael addition
C=CC(=O)OCC.COC(=O)CC(=O)OC>C1CCOC1.[NaH]>COC(=O)C(CCC(=O)OCC)C(=O)OC,US08071592_C00031,,3.11.92,Michael addition
C=CC(=O)OCC.COC(=O)CC(=O)OC>C1CCOC1.[NaH]>COC(=O)C(CCC(=O)OCC)C(=O)OC,US08071592B2_1265,"Example 126, Step f",3.11.92,Michael addition
C=CC(=O)OCC.COC(=O)CC(=O)OC>C1CCOC1.[NaH]>COC(=O)C(CCC(=O)OCC)C(=O)OC,US08071592B2_1445,,3.11.92,Michael addition
O=C(CC(=O)Nc1cccc(c1)C(F)(F)F)OCc1ccccc1.CC(=O)C(=Cc1ccc(cc1)C#N)C(C)=O>CCCC[N+](CCCC)(CCCC)CCCC.C1CCOC1.[F-]>CC(=O)C(C(C)=O)C(c1ccc(cc1)C#N)C(C(=O)Nc1cccc(c1)C(F)(F)F)C(=O)OCc1ccccc1 |f:2.4|,US08097629B2_0333,Example 5A,3.11.92,Michael addition
COC(=O)CC(=O)OC.O=C1C=CCC1>Cc1ccccc1.C1CN=C2NCCCN2C1>COC(=O)C(C(=O)OC)C1CCC(C1)=O,US08129398B2_0468,Intermediate 107,3.11.92,Michael addition
COC(=O)C=Cc1ccccc1.COC(=O)CC#N>Cl.Cc1ccccc1.CO.[NaH]>COC(=O)CC(c1ccccc1)C(C#N)C(=O)OC,US08153658B2_0246,Example 1,3.11.92,Michael addition
C=C(C)C(=O)OCCN(CC)c1ccc(cc1)/N=N/c1ccc(cc1)[N+]([O-])=O.N#Cc1ccc(cc1)-c1ccc(cc1)OCCOC(=O)CC(=O)OCCOc1ccc(cc1)-c1ccc(cc1)C#N>>CC(CC(C(=O)OCCOc1ccc(cc1)-c1ccc(cc1)C#N)C(=O)OCCOc1ccc(cc1)-c1ccc(cc1)C#N)C(=O)OCCN(CC)c1ccc(cc1)/N=N/c1ccc(cc1)[N+]([O-])=O,US08158736_C00016,,3.11.92,Michael addition
CC(C)(C)OC(=O)N1C(COC1(C)C)CCC(=O)N1C(OCC1Cc1ccccc1)=O.C=CC(=O)OC(C)(C)C>Cl[Ti](Cl)Cl>CC(C)(C)OC(=O)CCC(CC1COC(N1C(=O)OC(C)(C)C)(C)C)C(=O)N1C(OCC1Cc1ccccc1)=O,US08198453_C00024,,3.11.92,Michael addition
CC(C)(C)OC(=O)N1[C@H](COC1(C)C)CCC(=O)N1C(OC[C@H]1Cc1ccccc1)=O.C=CC(=O)OC(C)(C)C>Cl[Ti](Cl)Cl>CC(C)(C)OC(=O)CC[C@H](C[C@H]1COC(N1C(=O)OC(C)(C)C)(C)C)C(=O)N1C(OC[C@H]1Cc1ccccc1)=O,US08198453_C00042,,3.11.92,Michael addition
CC(C)(C)OC(=O)N1[C@H](COC1(C)C)CCC(=O)N1C(OC[C@H]1C)=O.C=CC(=O)OC(C)(C)C>CC(C)N(CC)C(C)C.Cl[Ti](Cl)(Cl)Cl.ClCCl>C[C@@H]1COC(N1C(=O)[C@H](CCC(=O)OC(C)(C)C)C[C@H]1COC(N1C(=O)OC(C)(C)C)(C)C)=O,US08198453B2_0202,"EXAMPLE 7, Step 6",3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C(/C=C/c1ccccc1)c1ccccc1>>CCOC(=O)C(C(=O)OCC)C(CC(=O)c1ccccc1)c1ccccc1,US08222177_C00035,,3.11.92,Michael addition
CCCOC(=O)CC(=O)OCCC.O=C(/C=C/c1ccccc1)c1ccccc1>Cc1ccccc1>CCCOC(=O)C(C(=O)OCCC)[C@H](CC(=O)c1ccccc1)c1ccccc1,US08222177_C00040,,3.11.92,Michael addition
CCCOC(=O)CC(=O)OCCC.O=C1C(/CCc2ccccc12)=C/c1ccccc1>Cc1ccccc1>CCCOC(=O)C(C(=O)OCCC)C(c1ccccc1)C1CCc2ccccc2C1=O,US08222177_C00042,,3.11.92,Michael addition
CCSC(=O)CC(=O)SCC.O=C1C=CCC1>C1CN2CCN1CC2.COCCOC>CCSC(=O)C(C(=O)SCC)C1CCC(C1)=O,US08222416B2_0737,,3.11.92,Michael addition
C=CC#N.CN(C)C1(CCC(CC1)=O)c1ccccc1>Cc1ccccc1.COc1ccc(cc1)O.CC(=O)O.NC1CCCCC1>CN(C)C1(CCC(C(C1)CCC#N)=O)c1ccccc1,US08293758B2_0366,,3.11.92,Michael addition
C=CC#N.CCOC(=O)CC(C)=O>CCO[Na]>CCOC(=O)C(CCC#N)C(C)=O,US08357700_C00008,,3.11.92,Michael addition
C=CC#N.CCOC(=O)CC(C)=O>CCO.[Na]>CCOC(=O)C(CCC#N)C(C)=O,US08357700B2_0220,,3.11.92,Michael addition
CC(C)(C)OC(=O)N1[C@H](COC1(C)C)CCC(=O)N1C(OC[C@H]1Cc1ccccc1)=O.C=CC(=O)OC(C)(C)C>Cl[Ti](Cl)Cl>CC(C)(C)OC(=O)CC[C@H](C[C@H]1COC(N1C(=O)OC(C)(C)C)(C)C)C(=O)N1C(OC[C@H]1Cc1ccccc1)=O,US08487108_C00365,,3.11.92,Michael addition
CC(C)(C)OC(=O)N1C(COC1(C)C)CCC(=O)N1C(OCC1Cc1ccccc1)=O.C=CC(=O)OC(C)(C)C>Cl[Ti](Cl)Cl>CC(C)(C)OC(=O)CCC(CC1COC(N1C(=O)OC(C)(C)C)(C)C)C(=O)N1C(OCC1Cc1ccccc1)=O,US08487108_C00404,,3.11.92,Michael addition
CC(C)(C)OC(=O)N1[C@H](COC1(C)C)CCC(=O)N1C(OC[C@H]1Cc1ccccc1)=O.C=CC(=O)OC(C)(C)C>Cl[Ti](Cl)Cl>CC(C)(C)OC(=O)CC[C@H](C[C@H]1COC(N1C(=O)OC(C)(C)C)(C)C)C(=O)N1C(OC[C@H]1Cc1ccccc1)=O,US08487108_C00418,,3.11.92,Michael addition
CC(C)(C)OC(=O)N1C(COC1(C)C)CCC(=O)N1C(OCC1Cc1ccccc1)=O.C=CC(=O)OC(C)(C)C>Cl[Ti](Cl)Cl>CC(C)(C)OC(=O)CCC(CC1COC(N1C(=O)OC(C)(C)C)(C)C)C(=O)N1C(OCC1Cc1ccccc1)=O,US08487108_C00427,,3.11.92,Michael addition
CC(C)(C)OC(=O)N1[C@H](COC1(C)C)CCC(=O)N1C(OC[C@H]1C)=O.C=CC(=O)OC(C)(C)C>CC(C)N(CC)C(C)C.Cl[Ti](Cl)(Cl)Cl.ClCCl>C[C@@H]1COC(N1C(=O)[C@H](CCC(=O)OC(C)(C)C)C[C@H]1COC(N1C(=O)OC(C)(C)C)(C)C)=O,US08487108B2_0671,"Preparation K1, Step 6",3.11.92,Michael addition
CC(C)(C)OC(=O)N1[C@H](COC1(C)C)CCC(=O)N1C(OC[C@H]1C)=O.C=CC(=O)OC(C)(C)C>CC(C)N(CC)C(C)C.Cl[Ti](Cl)(Cl)Cl.ClCCl>C[C@@H]1COC(N1C(=O)[C@H](CCC(=O)OC(C)(C)C)C[C@H]1COC(N1C(=O)OC(C)(C)C)(C)C)=O,US08487108B2_0996,"Preparation W1, Step 6",3.11.92,Michael addition
C=CC(C)=O.CC1CN(CCC1=O)Cc1ccccc1>Cl.Cc1ccccc1.C[C@@H](N)c1ccccc1.Oc1ccc(cc1)O.C1CCOC1>CC(=O)CC[C@@]1(CN(CCC1=O)Cc1ccccc1)C,US08557839B2_0371,,3.11.92,Michael addition
C=CC#N.CCOC(=O)CC(C)=O>>CCOC(=O)C(CCC#N)C(C)=O,US08563714B2_0990,,3.11.92,Michael addition
C=CC#N.O=C1CC[C@]2(c3c(OC[C@H]2C1)c(ccc3F)F)S(=O)(=O)c1ccc(cc1)Cl>CCCCO[K]>N#CCC[C@@H]1C(CC[C@]2(c3c(ccc(c3OC[C@@H]12)F)F)S(=O)(=O)c1ccc(cc1)Cl)=O,US08569521_C00289,,3.11.92,Michael addition
COC(=O)CC(=O)CCOCc1ccccc1.O=S(=O)(C1=CCOc2c(ccc(c12)F)F)c1ccc(cc1)Cl>C1CCOC1.[NaH]>COC(=O)C(C(=O)CCOCc1ccccc1)C1COc2c(ccc(c2C1S(=O)(=O)c1ccc(cc1)Cl)F)F,US08569521_C00413,,3.11.92,Michael addition
O=S(=O)(C1=CCOc2c(ccc(c12)F)F)c1ccc(cc1)Cl.CC(=O)CCOCc1ccccc1>CC(C)NC(C)C.CCOC(C)=O.CCCC[Li].C1CCOC1.O>O=C(CCOCc1ccccc1)CC1COc2c(ccc(c2C1S(=O)(=O)c1ccc(cc1)Cl)F)F,US08569521B2_0611,"Example 17, Step 4",3.11.92,Michael addition
CC(C)(C)OC(=O)N1[C@H](COC1(C)C)CCC(=O)N1C(OC[C@H]1Cc1ccccc1)=O.C=CC(=O)OC(C)(C)C>Cl[Ti](Cl)Cl>CC(C)(C)OC(=O)CC[C@H](C[C@H]1COC(N1C(=O)OC(C)(C)C)(C)C)C(=O)N1C(OC[C@H]1Cc1ccccc1)=O,US08580823_C00041,,3.11.92,Michael addition
CC(C)(C)OC(=O)N1[C@H](COC1(C)C)CCC(=O)N1C(OC[C@H]1C)=O.C=CC(=O)OC(C)(C)C>CC(C)N(CC)C(C)C.Cl[Ti](Cl)(Cl)Cl.ClCCl>C[C@@H]1COC(N1C(=O)[C@H](CCC(=O)OC(C)(C)C)C[C@H]1COC(N1C(=O)OC(C)(C)C)(C)C)=O,US08580823B2_0202,"Example 7, Step 6",3.11.92,Michael addition
C/C=C/C(=O)C1C(C=CCC1(C)C)C.CCC(=O)c1ccccc1>>CC(C(=O)c1ccccc1)C(C)CC(=O)C1C(C=CCC1(C)C)C,US08604250_C00008,,3.11.92,Michael addition
C=CC(C)=O.O=C1CCCC(C1)=O>>CC(=O)CCC1C(CCCC1=O)=O,US08609572_C00029,,3.11.92,Michael addition
C=CC(C)=O.O=C1CCCC(C1)=O>CC(C)(C)O[K]>CC(=O)CCC1C(CCCC1=O)=O,US08609572_C00030,,3.11.92,Michael addition
O=C1C[C@@H]2COc3c(ccc(c3[C@@]2(CC1)S(=O)(=O)c1ccc(cc1)C(F)(F)F)F)F.C=CS(=O)(=O)N(Cc1ccc(cc1)OC)Cc1ccc(cc1)OC>C[Si](C)(C)[N-][Si](C)(C)C.C1CCOC1.[Li+]>COc1ccc(cc1)CN(Cc1ccc(cc1)OC)S(=O)(=O)CC[C@@H]1C(CC[C@@]2([C@H]1COc1c2c(ccc1F)F)S(=O)(=O)c1ccc(cc1)C(F)(F)F)=O |f:2.4|,US08618123_C00801,,3.11.92,Michael addition
O=C1C[C@@H]2COc3c(ccc(c3[C@@]2(CC1)S(=O)(=O)c1ccc(cc1)Cl)F)F.C=CS(=O)(=O)N(Cc1ccc(cc1)OC)Cc1ccc(cc1)OC>C[Si](C)(C)[N-][Si](C)(C)C.C1CCOC1.[Li+]>COc1ccc(cc1)CN(Cc1ccc(cc1)OC)S(=O)(=O)CC[C@@H]1C(CC[C@@]2([C@H]1COc1c2c(ccc1F)F)S(=O)(=O)c1ccc(cc1)Cl)=O |f:2.4|,US08618123_C00803,,3.11.92,Michael addition
C=CC#N.O=C1CC[C@]2(c3c(OC[C@H]2C1)c(ccc3F)F)S(=O)(=O)c1ccc(cc1)Cl>CCCCO[K]>N#CCC[C@@H]1C(CC[C@]2(c3c(ccc(c3OC[C@@H]12)F)F)S(=O)(=O)c1ccc(cc1)Cl)=O,US08618123_C00808,,3.11.92,Michael addition
O=C1C[C@@H]2COc3c(ccc(c3[C@@]2(CC1)S(=O)(=O)c1ccc(cc1)C(F)(F)F)F)F.C=CS(=O)(=O)N(Cc1ccc(cc1)OC)Cc1ccc(cc1)OC>C[Si](C)(C)[N-][Si](C)(C)C.C1CCOC1.[Li+]>COc1ccc(cc1)CN(Cc1ccc(cc1)OC)S(=O)(=O)CC[C@@H]1C(CC[C@@]2([C@H]1COc1c2c(ccc1F)F)S(=O)(=O)c1ccc(cc1)C(F)(F)F)=O |f:2.4|,US08618123_C00813,,3.11.92,Michael addition
C=CC(C)=O.COC(=O)CC(=O)OC>CC#N.O=C(O[K])O[K]>COC(=O)C(CCC(C)=O)C(=O)OC,US08674093_C00035,,3.11.92,Michael addition
C=CC(C)=O.COC(=O)CC(=O)OC>CC#N.O=C(O[K])O[K]>COC(=O)C(CCC(C)=O)C(=O)OC,US08674093_C00039,,3.11.92,Michael addition
C=CC(C)=O.COC(=O)CC(=O)OC>O.COC(C)(C)C.O=C(O[K])O[K]>COC(=O)C(CCC(C)=O)C(=O)OC,US08674093B2_0080,,3.11.92,Michael addition
C=C(C)C#N.CCOC(=O)CC(=O)OCC>>CCOC(=O)C(CC(C)C#N)C(=O)OCC,US08822699B2_1041,"Example 150, Step A",3.11.92,Michael addition
C=C(C)C#N.CCOC(=O)CC(=O)OCC>>CCOC(=O)C(CC(C)C#N)C(=O)OCC,US08901309B2_1253,"Example 150, Step A",3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C(C=Cc1ccccc1)c1ccc(cc1)Cl>Cc1ccccc1>CCOC(=O)C(C(=O)OCC)C(CC(=O)c1ccc(cc1)Cl)c1ccccc1,US08912186B2_0475,,3.11.92,Michael addition
CCOC(=O)CC(=O)OC(C)(C)C.O=C(C=Cc1ccccc1)c1ccc(cc1)Cl>>CCOC(=O)C(C(=O)OC(C)(C)C)C(CC(=O)c1ccc(cc1)Cl)c1ccccc1,US08912186B2_0488,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C(C=Cc1ccc(cc1)Cl)c1ccc(cc1)Cl>>CCOC(=O)C(C(=O)OCC)C(CC(=O)c1ccc(cc1)Cl)c1ccc(cc1)Cl,US08912186B2_0500,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C(C=Cc1ccc(cc1)Cl)c1ccc(cc1)I>>CCOC(=O)C(C(=O)OCC)C(CC(=O)c1ccc(cc1)I)c1ccc(cc1)Cl,US08912186B2_0515,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C(C=Cc1ccccc1)c1ccc(cc1)Br>>CCOC(=O)C(C(=O)OCC)C(CC(=O)c1ccc(cc1)Br)c1ccccc1,US08912186B2_0527,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C(C=Cc1ccccc1)c1cccc(c1)Cl>>CCOC(=O)C(C(=O)OCC)C(CC(=O)c1cccc(c1)Cl)c1ccccc1,US08912186B2_0540,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.CCc1ccc(cc1)C(=O)C=Cc1ccccc1>>CCOC(=O)C(C(=O)OCC)C(CC(=O)c1ccc(cc1)CC)c1ccccc1,US08912186B2_0563,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C(C=Cc1ccccc1)c1ccc(cc1)Oc1ccccc1>>CCOC(=O)C(C(=O)OCC)C(CC(=O)c1ccc(cc1)Oc1ccccc1)c1ccccc1,US08912186B2_0577,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C(C=Cc1ccccc1)c1ccccc1OCc1ccccc1>>CCOC(=O)C(C(=O)OCC)C(CC(=O)c1ccccc1OCc1ccccc1)c1ccccc1,US08912186B2_0591,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C(C=Cc1ccc(cc1)Cl)c1ccccc1OCc1ccccc1>>CCOC(=O)C(C(=O)OCC)C(CC(=O)c1ccccc1OCc1ccccc1)c1ccc(cc1)Cl,US08912186B2_0599,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C(C=Cc1ccccc1)c1ccc2ccccc2c1>>CCOC(=O)C(C(=O)OCC)C(CC(=O)c1ccc2ccccc2c1)c1ccccc1,US08912186B2_0607,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.COc1ccc2cc(ccc2c1)C(=O)C=Cc1ccccc1>>CCOC(=O)C(C(=O)OCC)C(CC(=O)c1ccc2cc(ccc2c1)OC)c1ccccc1,US08912186B2_0618,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C(C=Cc1ccccc1)c1ccc2c(ccc3ccccc32)c1>>CCOC(=O)C(C(=O)OCC)C(CC(=O)c1ccc2c3ccccc3ccc2c1)c1ccccc1,US08912186B2_0632,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C(C=Cc1ccccc1)c1c[nH]c2ccccc12>>CCOC(=O)C(C(=O)OCC)C(CC(=O)c1c[nH]c2ccccc21)c1ccccc1,US08912186B2_0642,,3.11.92,Michael addition
COC(=O)CC(=O)OC.O=C(C=Cc1ccc(cc1)Cl)c1ccc(cc1)Br>>COC(=O)C(C(=O)OC)C(CC(=O)c1ccc(cc1)Br)c1ccc(cc1)Cl,US08912186B2_1165,,3.11.92,Michael addition
COC(=O)CC(=O)OC.CCc1ccc(cc1)C(=O)C=Cc1ccc(cc1)Cl>>COC(=O)C(C(=O)OC)C(CC(=O)c1ccc(cc1)CC)c1ccc(cc1)Cl,US08912186B2_1192,,3.11.92,Michael addition
O=C(C=Cc1ccc(cc1)Cl)c1ccc(cc1)C(F)(F)F.COC(=O)CC(=O)OC>>COC(=O)C(C(=O)OC)C(CC(=O)c1ccc(cc1)C(F)(F)F)c1ccc(cc1)Cl,US08912186B2_1206,,3.11.92,Michael addition
O=C(C=Cc1cc(cs1)-c1ccccc1)c1ccc(cc1)C(F)(F)F.CCOC(=O)CC(=O)OCC>>CCOC(=O)C(C(=O)OCC)C(CC(=O)c1ccc(cc1)C(F)(F)F)c1cc(cs1)-c1ccccc1,US08912186B2_1223,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C(C=Cc1ccc2ccccc2c1)c1ccc2ccccc2c1>>CCOC(=O)C(C(=O)OCC)C(CC(=O)c1ccc2ccccc2c1)c1ccc2ccccc2c1,US08912186B2_1233,,3.11.92,Michael addition
COC(=O)CC(=O)OC.O=C(C=Cc1ccccc1)c1ccc2c(c1)[nH]c1ccccc12>>COC(=O)C(C(=O)OC)C(CC(=O)c1ccc2c3ccccc3[nH]c2c1)c1ccccc1,US08912186B2_1245,,3.11.92,Michael addition
